lookup_id,energy,status,xyz_file,log_file,elapsed_seconds
VFHVQBAGLAREND-UHFFFAOYSA-N_conf40,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/VFHVQBAGLAREND-UHFFFAOYSA-N_conf40_gxtb.log,0.15681745298206806
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf9,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/SJMYWORNLPSJQO-UHFFFAOYSA-N_conf9_gxtb.log,0.110102956648916
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf50,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf50_gxtb.log,0.11999385710805655
NCTBYWFEJFTVEL-ZETCQYMHSA-N_conf76,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/NCTBYWFEJFTVEL-ZETCQYMHSA-N_conf76_gxtb.log,0.18725683214142919
COCLLEMEIJQBAG-UHFFFAOYSA-N_conf21,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/COCLLEMEIJQBAG-UHFFFAOYSA-N_conf21_gxtb.log,0.10831448482349515
QTKPMCIBUROOGY-UHFFFAOYSA-N_conf32,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/QTKPMCIBUROOGY-UHFFFAOYSA-N_conf32_gxtb.log,0.07686679437756538
ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf47,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/ZDQNWDNMNKSMHI-FRRDWIJNSA-N_conf47_gxtb.log,0.1671964330598712
UUHZUEBKUREPBP-MDWZMJQESA-N_conf31,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/UUHZUEBKUREPBP-MDWZMJQESA-N_conf31_gxtb.log,0.06547315698117018
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf36,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf36_gxtb.log,0.07521617831662297
GRKDVZMVHOLESV-UHFFFAOYSA-N_conf75,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/GRKDVZMVHOLESV-UHFFFAOYSA-N_conf75_gxtb.log,0.09353641094639897
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf74,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf74_gxtb.log,0.05126669304445386
PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf15,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/PUUAYUBAIZMECZ-JLHYYAGUSA-N_conf15_gxtb.log,0.18714286014437675
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf86,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf86_gxtb.log,0.16900468664243817
UUHZUEBKUREPBP-MDWZMJQESA-N_conf91,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/UUHZUEBKUREPBP-MDWZMJQESA-N_conf91_gxtb.log,0.14262517588213086
NCTBYWFEJFTVEL-ZETCQYMHSA-N_conf90,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/NCTBYWFEJFTVEL-ZETCQYMHSA-N_conf90_gxtb.log,0.08559426665306091
OQCIXXVMXBXDSC-UHFFFAOYSA-N_conf10,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/OQCIXXVMXBXDSC-UHFFFAOYSA-N_conf10_gxtb.log,0.09470646176487207
